2192,94642.54,6.58,100
2192,94640.89,7.08,100
2192,94646.05,7.03,100
2192,94644.64,6.98,100
2192,94643.23,7.07,100
2192,94641.47,7.27,100
2192,94643.06,7.28,100
2192,94641.8,7.31,100
2192,94637.66,7.35,100
2192,94635.48,7.63,100
2192,94646.02,7.63,100
2192,94642.69,7.53,100
2192,94647.8,7.6,100
2192,94659.58,7.71,100
2192,94651.96,7.72,100
2192,94657.66,7.67,100
2192,94654.19,7.64,100
2192,94646.66,7.7,100
2192,94656.49,7.6,100
2192,94652.56,7.77,100
2192,94647.86,7.79,100
2192,94655.87,7.7,100
2192,94653.3,7.92,100
2192,94657.6,7.81,100
2192,94655.39,7.73,100
2192,94646.59,7.84,100
2192,94645.88,8.05,100
2192,94635.7,8.12,100
2192,94639.66,8.12,100
2192,94641.44,8.28,100
2192,94633.85,8.31,100
2192,94636.03,8.34,100
2192,94630.34,8.26,100
2192,94629.45,8.34,100
2192,94621.55,8.56,100
2192,94585.45,8.35,100
2192,94624,8.63,100
2192,94625.72,8.74,100
2192,94626.48,8.96,100
2192,94620.97,8.98,100
2192,94615.66,8.95,100
2192,94611.55,9.04,100
2192,94609.48,9.12,100
2192,94604.65,9.01,100
2192,94603.19,9.15,100
2192,94598.79,9.23,100
2192,94596.47,9.29,100
2192,94590.8,9.16,100
2192,94589.09,9.02,100
2192,94583.23,9.24,100
2192,94584.03,9.25,100
2192,94587.48,9.28,100
2192,94584.97,9.4,100
2192,94579.87,10.03,87.72
2192,94578.28,10.54,82.88
2192,94575.22,10.88,80.47
2192,94585.56,10.94,79.57
2192,94582.15,11.14,78.14
2192,94586.41,11.4,76.79
2192,94586.67,11.41,76.91
2192,94585.1,11.51,75.91
2192,94580.34,11.55,75.9
2192,94581.64,11.73,75.13
2192,94583.52,11.5,74.89
2192,94583.78,11.53,74.54
2192,94585.91,11.59,74.42
2192,94582.98,11.55,74.21
2192,94579.8,11.53,74.57
2192,94586.95,11.48,74.82
2192,94584.83,11.5,74.26
2192,94584.83,11.47,74.63
2192,94588.53,11.46,74.29
2192,94590.94,11.58,74.22
2192,94589.33,11.41,74.74
2192,94598.59,11.44,74.83
2192,94587.48,11.52,74.36
2192,94587.48,11.55,74.47
2192,94601,11.56,74.38
2192,94597.52,11.37,75.48
2192,94604.42,11.43,75.96
2192,94603.09,11.46,75.64
2192,94603.13,11.64,75.5
2192,94604.42,11.46,75.49
2192,94608.41,11.56,75.77
2192,94604.94,11.4,75.87
2192,94608.91,11.23,76.74
2192,94611.33,11.57,75.29
2192,94612.13,11.6,75.26
2192,94621.64,11.71,74.66
2192,94614.23,11.53,75.54
2192,94613.19,11.62,75.14
2192,94617.67,11.74,74.58
2192,94619,11.51,75.23
2192,94618.73,11.53,75.37
2192,94627.75,11.62,74.92
2192,94623.24,11.57,75.09
2192,94626.13,11.3,75.59
2192,94629.3,11.37,75.81
2192,94629.05,11.31,76.17
2192,94628.78,11.3,75.98
2192,94622.95,11.31,80.2
2192,94629.08,11.59,86.91
2192,94623.77,12.13,85.78
2192,94625.27,12.62,84.34
2192,94622.11,13.63,79.87
2192,94625.24,13.68,78.87
2192,94620.64,14.39,76.62
2192,94619.22,14.52,74.69
2192,94622.08,15.24,72.34
2192,94616.59,13.55,76.97
2192,94622.53,15.29,71.76
2192,94620.17,15.46,70.42
2192,94612.72,15.83,70.01
2192,94612.55,17.1,66.98
2192,94617.81,17.63,64.18
2192,94604.92,17.18,64.33
2192,94616.41,15.09,71.14
2192,94612.83,14.24,74.39
2192,94610.48,13.88,77.14
2192,94612.08,13.89,76.63
2192,94615.33,14.65,74.19
2192,94615.51,14.5,73.12
2192,94614.52,14.38,74.85
2192,94603.13,14.06,76.65
2192,94602.48,13.59,79.52
2192,94601.4,13.94,78.57
2192,94600.52,13.7,80.41
2192,94596.95,13.85,80.95
2192,94605.77,13.43,81.31
2192,94598.86,13.79,78.33
2192,94602.73,13.94,77.92
2192,94600.68,13.5,79.33
2192,94601,13.77,78.86
2192,94602.83,13.45,81
2192,94600.55,13.31,74.3
2192,94597.41,13.94,72.58
2192,94608.8,14.55,71.41
2192,94530.58,14.03,72.09
2192,94613.02,13.67,75.78
2192,94606.28,13.45,77.78
2192,94608.14,13.45,75.71
2192,94611.51,13.17,78.06
2192,94611.38,12.85,78.47
2192,94613.77,12.82,78.41
2192,94614.77,12.98,78.3
2192,94605.91,13.21,75.86
2192,94621.28,13.29,76.71
2192,94616.64,13.44,76.35
2192,94619.06,13.77,71.58
2192,94611.52,13.92,68.01
2192,94614.88,13.69,67.89
2192,94610.06,14.05,67.87
2192,94621.8,13.99,69.82
2192,94619.72,13.64,74.18
2192,94617.77,13.33,77.22
2192,94618.14,13.19,74.1
2192,94616.89,13.48,73.14
2192,94603.11,13.43,71.41
2192,94625.8,13.65,68.01
2192,94624.03,13.89,66.55
2192,94626.69,14.21,65.6
2192,94637.04,14.22,64.98
2192,94629.72,14.06,64.54
2192,94629.95,14.41,64.23
2192,94626.52,14.65,64.3
2192,94633.06,14.51,64.52
2192,94642.87,15.01,62.62
2192,94644.78,14.74,63.99
2192,94635.89,15.05,63.14
2192,94642.81,15.06,62.06
2192,94625.09,15.36,61.59
2192,94632.05,15.35,61.3
2192,94636.18,15.03,61.7
2192,94632.73,15.43,61.38
2192,94633.84,15.21,61.67
2192,94630.34,15.63,59.75
2192,94626.73,15.72,59.8
2192,94626.13,15.78,60.24
2192,94632.17,16,58.99
2192,94630.7,15.75,59.08
2192,94620.78,15.4,60.33
2192,94624.3,15.36,60.19
2192,94627.69,15.41,60.69
2192,94622.91,15.41,60.73
2192,94606.25,15.3,61.18
2192,94609.52,15.65,59.94
2192,94614.59,15.45,58.62
2192,94608.03,15.75,59.64
2192,94609.05,15.6,58.51
2192,94604.09,16.21,57.37
2192,94600.34,16.22,57.55
2192,94622.3,16.17,57.05
2192,94620.78,15.94,57.94
2192,94613.3,16.12,57.53
2192,94603.56,15.89,57.19
2192,94614.67,16.1,57.95
2192,94603.5,16.08,56.95
2192,94598.87,16.57,56.44
2192,94599.23,17.22,54.36
2192,94600.44,17.52,53.04
2192,94596.84,17.56,51.93
2192,94604.14,17.28,51.31
2192,94604.69,17.03,51.82
2192,94609.43,16.35,52.01
2192,94611.25,16.53,52.48
2192,94601.02,16.28,52.11
2192,94606.41,16.55,53.09
2192,94606.34,16.74,55.31
2192,94611.63,16.17,57.11
2192,94609.26,16.45,56.65
2192,94608.09,16.35,56.24
2192,94608.88,16.22,55.56
2192,94612.66,16.02,56.41
2192,94613.47,16.49,54.98
2192,94609.56,16.87,54.35
2192,94611.02,17.07,53.97
2192,94606.88,16.73,55.42
2192,94613.2,16.64,55.08
2192,94602.22,16.65,53.95
2192,94606.27,16.33,55.3
2192,94601.3,16.86,53.39
2192,94612.06,16.67,53.07
2192,94616.44,16.31,53.88
2192,94616.3,16.08,54.35
2192,94612.97,16.17,56.13
2192,94607.84,16.5,55.49
2192,94598.92,16.85,53.65
2192,94601.42,17.06,52.72
2192,94597.67,16.22,53.38
2192,94594.08,16.43,54.18
2192,94581.37,16.81,52.84
2192,94577.51,16.57,52.99
2192,94585.91,16.81,53.65
2192,94590.52,16.77,52.63
2192,94589.1,16.94,52.38
2192,94591.08,17.02,52.54
2192,94584.58,16.81,53.37
2192,94587.3,16.78,52.57
2192,94599.55,16.65,51.3
2192,94581.52,16.57,51.85
2192,94586.08,16.13,52.27
2192,94577.67,16.5,53
2192,94586.16,16.68,51.68
2192,94573.47,17.01,51.43
2192,94577.38,17.06,51.06
2192,94565.09,17.3,51.06
2192,94574.16,17.06,50.72
2192,94580.48,16.86,52.12
2192,94568.36,17.27,51.03
2192,94561.11,17.63,50.83
2192,94563.2,18.11,49.01
2192,94579.38,18.37,49.27
2192,94584.85,18.01,49.07
2192,94570.83,17.84,49.68
2192,94584.73,17.95,50.42
2192,94575.39,17.23,52.17
2192,94561.02,17.91,52.14
2192,94571.85,17.38,51.2
2192,94562.67,16.81,52.71
2192,94567.88,17,52.87
2192,94570.34,17.1,52.13
2192,94562.86,16.71,53.28
2192,94562.27,17.12,54.06
2192,94575.59,17.26,51.42
2192,94563.53,17.4,52.19
2192,94585.08,17.32,51.71
2192,94551.02,17.38,52.77
2192,94559.05,17.6,50.76
2192,94556.38,17.49,51.49
2192,94562.34,18.13,50.29
2192,94549.94,18.06,49.54
2192,94559.52,17.76,51.58
2192,94562.91,18.21,49.14
2192,94582.47,17.88,48.41
2192,94553.69,17.6,49.71
2192,94561.19,17.5,49.61
2192,94549.73,17.58,49.56
2192,94559.03,17.85,49.49
2192,94569.64,17.88,48.11
2192,94557.2,17.83,47.9
2192,94568.09,17.62,48
2192,94569.95,17.97,46.53
2192,94549.76,18.02,46.95
2192,94553.15,18.67,46.05
2192,94551.55,18.46,46
2192,94547.98,18.4,46.63
2192,94535.65,18.3,45.56
2192,94542.94,18.38,46.45
2192,94536.13,18.32,45.43
2192,94530.47,18.14,45.83
2192,94531.34,18.21,46.31
2192,94537.32,18.57,46.11
2192,94534.13,18.07,45.19
2192,94532.82,18.55,44.88
2192,94509.79,18.94,43.99
2192,94525.94,18.83,44.81
2192,94537.58,18.38,45.78
2192,94515.03,18,46.23
2192,94532.36,18.02,47.04
2192,94531.09,18,46.68
2192,94517.17,17.89,47.63
2192,94514.67,18.24,47.44
2192,94512.83,18.72,47.15
2192,94527.11,18.39,46.72
2192,94506.66,18.43,47.2
2192,94497.75,17.75,48.09
2192,94503.87,18.37,47.37
2192,94512.34,18.11,47.23
2192,94515.39,18.07,47.28
2192,94506.23,17.88,48.33
2192,94498.48,17.78,48.4
2192,94496.02,17.9,47.71
2192,94499.77,18.2,48.86
2192,94515.45,18.04,48.13
2192,94502.43,18.11,48.48
2192,94513.86,18.15,48.33
2192,94499.81,18.29,48.42
2192,94497.64,18,49.26
2192,94511.91,17.87,48.22
2192,94502.52,17.98,47.69
2192,94511.09,17.97,46.91
2192,94512.73,17.96,46.16
2192,94505.41,17.79,47.7
2192,94490.71,17.99,47.84
2192,94486.28,17.94,48.1
2192,94485.31,17.9,47.89
2192,94494.7,18.1,47.9
2192,94505.91,18.21,47.43
2192,94490.2,18.28,47.43
2192,94495.75,18.79,46.8
2192,94497.64,18.79,46.59
2192,94491.78,18.29,47.73
2192,94492.82,18.1,48.67
2192,94493.72,18.17,48.12
2192,94496.25,17.91,48.79
2192,94497.8,18.34,47.94
2192,94498.09,18.33,47.48
2192,94489.31,18.01,47.91
2192,94500.2,17.94,47.43
2192,94497.95,17.98,48.17
2192,94502.61,17.84,51.62
2192,94524.13,17.68,53.63
2192,94512.45,17.53,53.82
2192,94506.05,17.29,53.75
2192,94511.45,17.26,53.66
2192,94519.79,17,53.54
2192,94519.39,16.82,53.12
2192,94525.92,16.89,53.36
2192,94522.55,17.08,53.36
2192,94525.29,16.92,54.13
2192,94519.2,17.03,54.31
2192,94520.2,17.18,54.43
2192,94519.2,17.03,54.09
2192,94525.05,17.16,54.8
2192,94545.34,17.17,53.01
2192,94514.31,16.94,53.57
2192,94518.06,16.82,53.84
2192,94515.84,16.97,53.97
2192,94512.32,16.99,54.16
2192,94514.94,17.02,53.55
2192,94511.23,16.89,54.3
2192,94506.88,16.79,55.58
2192,94504.13,16.71,56.22
2192,94506.94,16.77,56.85
2192,94502.83,16.82,56.33
2192,94505.05,17.02,56.31
2192,94503.62,16.83,56.9
2192,94498.28,16.83,56.31
2192,94503.81,16.86,56.36
2192,94503.13,16.92,56.86
2192,94504.69,17.06,56.04
2192,94509,17.05,56.63
2192,94504.55,16.89,57.43
2192,94500.27,17.24,57.32
2192,94514.61,16.92,58.14
2192,94498.28,16.83,58.96
2192,94506,16.57,59.48
2192,94499.61,16.83,58.32
2192,94502.66,16.62,58.57
2192,94502.33,16.25,59.94
2192,94510.11,16.24,60.06
2192,94494.83,16.41,60.15
2192,94503.98,16.51,60.29
2192,94506.75,16.19,58.5
2192,94509.91,16.21,58.12
2192,94512.38,16.17,58.56
2192,94516.88,16.19,58.1
2192,94503.36,16.27,58.27
2192,94506.45,16.2,58.19
2192,94504.02,16.07,58.97
2192,94513.59,16.08,58.38
2192,94517.34,15.77,59.42
2192,94506.38,15.63,60.17
2192,94511.94,15.83,60.33
2192,94519.33,15.53,61.55
2192,94515.84,15.55,62.02
2192,94521.52,15.97,61.23
2192,94520.28,16.5,59.88
2192,94520.22,16.25,60.33
2192,94527.44,15.94,61.34
2192,94535.87,15.69,62.1
2192,94533.48,15.51,63.19
2192,94537.81,15.28,63.91
2192,94545.6,15.06,65.4
2192,94549.98,14.97,66.58
2192,94558.47,14.8,67.52
2192,94560.17,14.71,68.54
2192,94548.28,14.63,69.66
2192,94561.7,14.56,70.64
2192,94568.48,14.43,71.92
2192,94560.27,14.37,72.81
2192,94568.75,14.15,74.32
2192,94574.89,14.13,74.8
2192,94584.22,14.1,75.2
2192,94591.52,13.97,76.35
2192,94587.31,13.94,76.48
2192,94586.06,13.84,77
2192,94595.59,13.9,77.08
2192,94602.39,13.67,77.48
2192,94599.19,13.7,77.53
2192,94601.94,13.6,78.41
2192,94604.34,13.59,78.73
2192,94610.78,13.48,79.83
2192,94608.65,13.5,79.93
2192,94617.03,13.28,80.86
2192,94617.84,13.26,81.12
2192,94622.66,13.16,81.46
2192,94633.55,13.09,81.8
2192,94633.81,13.08,81.63
2192,94637.61,12.97,82.32
2192,94641.58,12.99,82.49
2192,94641.61,12.89,83.05
2192,94653.01,12.95,83.05
2192,94646.92,12.89,83.54
2192,94661.78,12.9,83.83
2192,94662.72,13.25,82.63
2192,94669.74,12.9,84.2
2192,94666.83,12.87,84.92
2192,94671.08,12.85,85.61
2192,94671.64,12.69,86.67
2192,94671.05,12.98,85.24
2192,94674.19,13,85.66
2192,94680.39,12.72,87.63
2192,94677.8,12.6,89.42
2192,94675.16,12.39,91.17
2192,94681.8,12.37,92.45
2192,94683.69,12.26,93.07
2192,94693.22,12.17,94.22
2192,94689.22,12.4,94.06
2192,94697.47,12.23,94.28
2192,94700.91,12.16,94
2192,94699.06,12.17,94.84
2192,94708.86,12.14,95.9
2192,94707.8,12.12,96.89
2192,94715.48,12.14,96.12
2192,94714.96,12.17,96.9
2192,94717.08,12.15,96.2
2192,94723.71,12.17,95.95
2192,94723.45,12.19,97
2192,94726.63,12.21,96.3
2192,94723.97,12.16,96.2
2192,94722.91,12.17,95.79
2192,94731.39,12.16,96.53
2192,94729.28,12.18,97.54
2192,94730.34,12.02,98.91
2192,94735.9,11.95,100
2192,94739.06,11.9,99.78
2192,94735.64,11.99,99.18
2192,94739.34,11.96,98.71
2192,94736.44,11.97,97.17
2192,94738.3,12.02,96.2
2192,94737.23,11.95,96.06
2192,94736.7,11.98,94.3
2192,94730.61,12,94.66
2192,94729.27,12.05,94.73
2192,94732.73,12.19,94.02
2192,94731.39,12.16,93.38
2192,94731.12,12.1,93.67
2192,94730.59,12.05,94.13
2192,94724.25,12.01,94.05
2192,94727.16,12,94.33
2192,94731.38,12.03,93.42
2192,94736.97,11.99,94.15
2192,94730.32,12.04,94.27
2192,94734.85,12.01,94.81
2192,94733.24,12.08,95.28
2192,94734.31,11.99,95.34
2192,94736.97,11.97,94.94
2192,94731.66,11.99,94.88
2192,94731.4,11.98,96.41
2192,94736.42,11.9,96.59
2192,94728.73,11.88,97.18
2192,94729.78,11.87,97.74
2192,94733.51,11.91,97.73
2192,94731.36,11.78,98.99
2192,94718.34,11.64,100
2192,94736.08,11.63,100
2192,94730.79,11.76,100
2192,94725.2,11.57,100
2192,94721.48,11.56,100
2192,94721.22,11.55,100
2192,94722.03,11.6,100
2192,94719.66,11.61,100
2192,94717,11.59,100
2192,94719.94,11.67,100
2192,94715.95,11.65,99.8
2192,94718.08,11.68,100
2192,94713.31,11.67,100
2192,94718.06,11.6,99.92
2192,94718.84,11.56,100
2192,94718.84,11.58,99.97
2192,94728.12,11.58,99.87
2192,94724.95,11.61,99.79
2192,94721.5,11.58,99.93
2192,94721.23,11.57,100
2192,94724.41,11.57,100
2192,94723.89,11.6,100
2192,94726.01,11.6,100
2192,94730.78,11.63,100
2192,94736.88,11.74,100
2192,94736.55,11.48,100
2192,94741.28,11.38,100
2192,94738.91,11.39,100
2192,94735.94,11.2,100
2192,94751.5,11.04,100
2192,94737.72,11.07,100
2192,94744,10.88,100
2192,94740.74,10.76,100
2192,94747.88,10.7,100
2192,94741.73,10.62,100
2192,94744.07,10.56,100
2192,94747.92,10.38,100
2192,94746.3,10.32,100
2192,94745.02,10.37,100
2192,94746.87,10.42,100
2192,94747.31,10.29,100
2192,94742.33,10.32,100
2192,94741.7,10.2,100
2192,94743.13,10.33,100
2192,94741.73,10.25,100
2192,94738.87,10.29,100
2192,94742.02,10.26,100
2192,94735.23,10.4,100
2192,94743.58,10.25,100
2192,94745.16,10.23,100
2192,94744.47,10.35,100
2192,94743.92,10.33,100
2192,94742.92,10.44,100
2192,94738.94,10.42,100
2192,94738.38,10.35,100
2192,94732.63,10.46,100
2192,94733.39,10.38,100
2192,94735.42,10.29,100
2192,94729.3,10.23,100
2192,94729.92,10.35,100
2192,94731.27,10.38,100
2192,94728.86,10.34,100
2192,94724.92,10.36,100
2192,94722.78,10.33,100
2192,94721.25,10.45,100
2192,94723.61,10.39,100
2192,94719.38,10.43,100
2192,94717.99,10.3,100
2192,94715.09,10.32,100
2192,94711.37,10.28,100
2192,94715.35,10.3,100
2192,94704.56,10.37,100
2192,94707.16,10.29,100
2192,94715.06,10.27,100
2192,94710.13,10.38,100
2192,94711.14,10.32,100
2192,94707.17,10.32,100
2192,94706.1,10.3,100
2192,94708.8,10.38,100
2192,94703.75,10.34,100
2192,94703.52,10.43,100
2192,94696.11,10.37,100
2192,94699.01,10.36,100
2192,94705.07,10.34,100
2192,94698.5,10.39,100
2192,94709.56,10.33,100
2192,94711.68,10.34,100
2192,94710.11,10.35,100
2192,94704.05,10.42,100
2192,94706.16,10.38,100
2192,94706.14,10.35,100
2192,94704.53,10.32,100
2192,94706.95,10.41,100
2192,94708.98,10.26,100
2192,94708.98,10.26,100
2192,94712.42,10.27,100
2192,94708.14,10.21,100
2192,94715.72,10.15,100
2192,94719.69,10.15,100
2192,94713.53,10.33,100
2192,94719.25,10.23,100
2192,94714.03,10.3,100
2192,94713.48,10.28,100
2192,94635.3,9.63,100
2192,94723.38,10.14,100
2192,94718.91,10.17,100
2192,94723.67,10.17,100
2192,94728.16,10.17,100
2192,94724.52,10.2,100
2192,94715,10.19,100
2192,94721.63,10.22,100
2192,94714.36,10.09,100
2192,94724.13,10.06,100
2192,94725.44,10.04,100
2192,94726.44,9.98,100
2192,94721.9,9.93,100
2192,94716.84,9.89,100
2192,94712.88,9.89,100
2192,94719.2,9.88,100
2192,94714.97,9.87,100
2192,94716.52,9.83,100
2192,94716.99,9.77,100
2192,94720.98,9.8,100
2192,94719.44,9.84,100
2192,94718.91,9.85,100
2192,94722.45,9.95,100
2192,94718.51,9.98,100
2192,94717.96,9.96,100
2192,94721.49,10.06,100
2192,94723.89,10.13,100
2192,94724.92,10.09,100
2192,94721.83,10.18,100
2192,94726.36,10.2,100
2192,94723.77,10.25,100
2192,94717.18,10.27,100
2192,94717.99,10.3,100
2192,94721.63,10.22,100
2192,94716.72,10.08,100
2192,94716.2,10.06,100
2192,94717.02,10.12,100
2192,94719.9,10.05,100
2192,94721.08,10.2,100
2192,94722.8,10.09,100
2192,94720.59,10.25,100
2192,94720.96,10.09,100
2192,94724.15,10.11,100
2192,94720.63,9.98,100
2192,94728.28,9.97,100
2192,94728.28,9.97,100
2192,94739.84,9.91,100
2192,94727.8,9.76,100
2192,94724.94,9.8,100
2192,94730.42,9.71,100
2192,94730.37,9.66,100
2192,94733.06,9.71,100
2192,94737.05,9.73,100
2192,94736.53,9.74,100
2192,94742.35,9.78,100
2192,94745.32,9.85,100
2192,94745.87,9.87,100
2192,94749.38,9.95,100
2192,94745.67,9.93,100
2192,94754.44,9.99,100
2192,94758.16,10,100
2192,94760.89,10.13,100
2192,94759.73,10.28,100
2192,94762.36,10.26,100
2192,94762.45,10.36,100
2192,94763.8,10.43,100
2192,94773.3,10.42,100
2192,94774.5,10.59,100
2192,94780.27,10.53,100
2192,94785.28,10.52,100
2192,94784.73,10.5,100
2192,94792.16,10.53,100
2192,94792.16,10.53,100
2192,94792.97,10.54,100
2192,94794.33,10.59,100
2192,94799.13,10.64,100
2192,94801.27,10.67,100
2192,94798.56,10.6,100
2192,94799.89,10.6,100
2192,94797.08,10.76,100
2192,94807.63,10.69,100
2192,94809.55,10.81,100
2192,94810.36,10.84,100
2192,94805.91,10.9,100
2192,94807.81,10.97,100
2192,94800.45,11.09,100
2192,94809.23,11.17,100
2192,94811.03,11.04,100
2192,94810.05,11.2,100
2192,94820.66,11.25,100
2192,94813.56,11.38,100
2192,94817.02,11.41,100
2192,94815.94,11.97,100
2192,94806.16,12.36,100
2192,94810.16,12.33,100
2192,94816.53,12.65,99.48
2192,94811.16,13.06,98.27
2192,94825.53,12.44,98.99
2192,94827.66,12.9,98
2192,94829.76,13.21,96.67
2192,94831.8,13.47,94.76
2192,94831.3,13.32,95.13
2192,94838.95,14.16,93.52
2192,94839.53,15.18,88.18
2192,94843.71,14.95,88
2192,94845.41,14.86,87.93
2192,94844.55,14.61,89.06
2192,94842.28,13.88,91.59
2192,94841.84,14.22,90.41
2192,94845.98,14.43,88.99
2192,94845.06,13.6,92.61
2192,94845.34,13.53,93.27
2192,94843.52,13.33,94.8
2192,94847.81,13.24,94.51
2192,94842.42,13.55,92.79
2192,94851.73,13.44,93.52
2192,94855.23,13.15,92.81
2192,94857.64,13.24,93.57
2192,94857.09,13.04,94.17
2192,94859.19,13.37,94.97
2192,94853.84,13.55,92.91
2192,94860.69,13.69,91.33
2192,94857.09,13.32,91.52
2192,94854.91,13.52,90.41
2192,94860.69,13.66,89.53
2192,94863.44,13.33,89.83
2192,94854.62,13.63,89.07
2192,94853.02,13.62,88.88
2192,94856.63,13.92,87.88
2192,94855.16,13.6,88.66
2192,94856.95,13.72,87.66
2192,94860.41,13.7,86.55
2192,94854.1,13.56,87.18
