2005,94834.77,-5.73,98.04
2005,94826.03,-6.06,98.22
2005,94824.16,-6.09,99.26
2005,94829.05,-6.04,98.64
2005,94823.25,-6.21,98.81
2005,94826.2,-5.98,100
2005,94821.67,-5.91,100
2005,94830.44,-5.75,100
2005,94830.71,-5.92,97.64
2005,94826.06,-6.2,98.2
2005,94828.46,-6.04,100
2005,94834.11,-6.05,100
2005,94825.03,-5.87,100
2005,94835.42,-6.02,99.49
2005,94825.86,-6.11,100
2005,94818.72,-6.17,100
2005,94817.23,-6.22,100
2005,94818.28,-5.91,99.55
2005,94819.47,-5.63,99.47
2005,94807.22,-5.51,100
2005,94821.81,-5.36,100
2005,94825.71,-5.65,99.56
2005,94824.73,-5.63,99.11
2005,94822.14,-5.7,97.71
2005,94818.2,-5.74,98.28
2005,94826.87,-5.8,99.29
2005,94826.55,-5.89,99.25
2005,94820.88,-5.81,98.03
2005,94824.3,-5.87,97.25
2005,94815.3,-6,100
2005,94815.19,-5.76,100
2005,94806.14,-5.71,100
2005,94811.41,-5.68,100
2005,94798.48,-5.38,100
2005,94791.89,-5.05,100
2005,94783.5,-4.9,100
2005,94792.98,-4.7,100
2005,94782.48,-4.55,100
2005,94777.89,-4.47,100
2005,94777.74,-4.52,100
2005,94770.72,-4.25,100
2005,94773.7,-4.23,100
2005,94784.92,-4.34,100
2005,94787.78,-4.36,100
2005,94780.5,-4.44,100
2005,94768.92,-4.35,100
2005,94748.27,-4.06,100
2005,94754.05,-4,98.95
2005,94757.28,-4.04,98.4
2005,94763.92,-4.07,99.66
2005,94742.6,-3.9,98.79
2005,94740.33,-3.88,98.49
2005,94737.69,-3.88,99.13
2005,94749.86,-3.97,99.72
2005,94755.81,-3.9,98.37
2005,94755.86,-4.12,99.38
2005,94755.94,-4.19,99.87
2005,94754.26,-4.21,100
2005,94754.38,-4.13,100
2005,94747.52,-4.07,100
2005,94748.14,-3.96,100
2005,94753.59,-3.95,98.99
2005,94749.61,-3.76,99.31
2005,94758.24,-4.06,99.55
2005,94753.2,-3.93,99.67
2005,94746.3,-3.84,100
2005,94751.72,-3.79,99.67
2005,94756.2,-3.76,99.09
2005,94768.69,-3.77,99.46
2005,94771.59,-3.68,98.9
2005,94766.31,-3.68,98.66
2005,94776.61,-3.77,99.31
2005,94776.91,-3.71,97.9
2005,94784.17,-3.79,98.75
2005,94779.03,-3.74,97.45
2005,94780.67,-3.69,97.56
2005,94781.8,-3.7,97.13
2005,94787.09,-3.7,96.71
2005,94785.44,-3.72,97.18
2005,94787.68,-3.7,96.33
2005,94783.36,-3.72,96.25
2005,94773.61,-3.64,95.9
2005,94770.94,-3.6,95.77
2005,94762.19,-3.69,96.3
2005,94766.41,-3.6,96.75
2005,94762.28,-3.61,96.59
2005,94765.95,-3.7,96.86
2005,94767.63,-3.68,97.62
2005,94764.33,-3.6,97.15
2005,94761.39,-3.66,97.31
2005,94765.58,-3.87,96.83
2005,94762.03,-4.07,97.66
2005,94769.59,-4.09,97.39
2005,94768.92,-4.35,97.3
2005,94767.23,-4.37,98.29
2005,94774.63,-4.21,97.8
2005,94777.23,-4.36,96.49
2005,94781.92,-4.8,98.03
2005,94782.7,-4.83,99.59
2005,94779.64,-5.04,100
2005,94785.47,-4.75,100
2005,94785.61,-4.67,99.37
2005,94785.36,-4.61,99.3
2005,94783.14,-4.44,99.09
2005,94779.72,-4.41,98.67
2005,94780.75,-4.5,99.09
2005,94788.05,-4.46,98.65
2005,94777.52,-4.49,98.78
2005,94787.51,-4.27,97.83
2005,94777.85,-4.22,97.75
2005,94791.89,-4.32,97.88
2005,94784.75,-4.35,97.49
2005,94795.48,-4.34,97.57
2005,94793.7,-4.44,97.75
2005,94800.83,-4.63,98.74
2005,94806.01,-4.52,97.76
2005,94806.55,-4.49,96.99
2005,94805.84,-4.79,97.74
2005,94805.25,-4.75,97.24
2005,94806.3,-4.91,96.21
2005,94812.75,-4.99,96.99
2005,94810.05,-5.18,99.94
2005,94804.78,-5.21,100
2005,94814.52,-5.47,100
2005,94823.79,-5.54,100
2005,94824.47,-5.43,100
2005,94826.37,-5.47,100
2005,94835.27,-5.6,100
2005,94829.45,-5.59,100
2005,94835.81,-5.53,100
2005,94827.53,-5.55,100
2005,94832.8,-5.55,100
2005,94836.81,-5.73,100
2005,94837.39,-5.73,100
2005,94841.84,-5.53,100
2005,94848.81,-5.54,100
2005,94848,-5.44,100
2005,94852.84,-5.32,100
2005,94860.39,-5.34,100
2005,94869.19,-5.22,99.93
2005,94880.45,-5.18,98.59
2005,94877.14,-5.33,100
2005,94867.39,-5.46,99.98
2005,94864.8,-5.6,100
2005,94868.53,-5.51,100
2005,94864.24,-5.6,100
2005,94860.25,-5.49,100
2005,94862.05,-5.25,100
2005,94869.59,-4.91,100
2005,94876.3,-5.12,100
2005,94879.81,-5,100
2005,94883.7,-4.86,98.14
2005,94885.98,-5.31,98.15
2005,94886.14,-5.23,100
2005,94886.09,-5.16,100
2005,94883.84,-5.18,100
2005,94887.25,-4.81,99.54
2005,94888.19,-4.54,99.06
2005,94868.73,-4.23,97.56
2005,94879.36,-3.86,97.25
2005,94873.18,-3.54,96.38
2005,94881.42,-3.67,96.83
2005,94874.18,-3.41,96.94
2005,94884.39,-3.28,96.63
2005,94885.19,-3.64,98.1
