2251,12.73,4.77
2251,8.5,4.5
2251,6.1,4.5
2251,6.77,4.37
2251,9.47,3.8
2251,5.47,3.87
2251,5.37,3.8
2251,7.63,4.03
2251,7.93,4.2
2251,7.87,4.03
2251,6.17,4.47
2251,10.57,4.1
2251,7.9,3.7
2251,3.83,3.5
2251,9.8,4.2
2251,5.07,3.83
2251,10.53,3.57
2251,5.1,3
2251,8.73,3.1
2251,6.93,3.57
2251,5.1,3
2251,4.5,2.9
2251,4.57,3.4
2251,7.33,3.77
2251,9.9,3.73
2251,5.23,3.13
2251,5.9,3.3
2251,4.93,4.13
2251,8.4,3.87
2251,5.7,3.87
2251,5.83,3.67
2251,11.7,4.23
2251,4,3.6
2251,7.3,4.73
2251,7.13,4.3
2251,15.27,4.2
2251,6.87,4.3
2251,6.3,4
2251,5.4,4.07
2251,6.5,3.63
2251,7.4,4.53
2251,7.67,4
2251,4.3,3.9
2251,4.6,4.1
2251,5.7,4
2251,11.17,4.2
2251,5,3.93
2251,4.53,3.4
2251,8.43,3.9
2251,6.7,3.7
2251,8.1,3.7
2251,5.27,3.77
2251,3.5,3.1
2251,3.77,3.17
2251,3.63,2.87
2251,4.7,3.3
2251,4.93,2.9
2251,3.1,2.4
2251,3.43,2.7
2251,4.6,2.6
2251,3.3,2.1
2251,3.3,2.33
2251,2.73,2.1
2251,2.3,1.97
2251,5.13,2.47
2251,2.3,1.67
2251,2.5,2.07
2251,2.97,2.37
2251,2.8,2.43
2251,2.47,1.8
2251,5.23,2.2
2251,8.33,2.43
2251,3.2,1.93
2251,2.57,2.37
2251,3.9,2.43
2251,2.2,1.9
2251,4.4,1.9
2251,4.77,1.9
2251,5.1,2.2
2251,2,1.9
2251,4.37,2.23
2251,2.9,2.03
2251,4.4,2
2251,2.9,2.17
2251,2.97,2.4
2251,4.03,2.07
2251,2.57,1.9
2251,3.73,2.3
2251,2.4,2.2
2251,4.3,2.8
2251,5.1,3.13
2251,4.73,2.47
2251,3.63,2.67
2251,3.8,3.27
2251,4.8,2.77
2251,3.5,2.63
2251,5.83,2.6
2251,5.5,3.03
2251,6.23,2.73
2251,3.33,2.53
2251,5.37,2.9
2251,2.87,2.53
2251,4.03,2.67
2251,4.57,2.47
2251,3.77,2.67
2251,4,2.9
2251,3.63,2.53
2251,4.7,3.1
2251,4.4,3.2
2251,4.17,3.1
2251,3.9,2.93
2251,3,2.6
2251,10.2,2.87
2251,4.4,2.7
2251,5.77,3
2251,9.23,2.87
2251,3.33,2.8
2251,4.03,2.9
2251,3.5,2.8
2251,13.8,3.1
2251,17.3,3.53
2251,6.1,3.27
2251,7.03,3.53
2251,3.83,2.7
2251,9.63,3.57
2251,7.1,4.2
2251,9.47,4.3
2251,7.6,4.3
2251,6.3,3.7
2251,8.1,3
2251,3.97,3.27
2251,3.2,2.87
2251,10.93,3.1
2251,5.9,3
2251,13.93,5.4
2251,10.77,4.5
2251,6.73,3.73
2251,5.07,3.37
2251,5.17,2.6
2251,5.63,3.73
2251,8.03,3.17
2251,4.2,2.87
2251,4.3,2.8
2251,6.8,3.07
2251,5.13,3.1
2251,6.27,2.97
2251,4.37,2.87
2251,4.93,3.5
2251,4.43,2.9
2251,5.4,3.03
2251,6.47,2.87
2251,7.97,3
2251,7.47,3.3
2251,9.03,3.2
2251,9.37,3.6
2251,4.33,3.3
2251,4.1,2.77
2251,2.83,2.6
2251,4.93,3.03
2251,4.9,2.97
2251,4.3,3.2
2251,4.7,3.5
2251,4.93,2.9
2251,7,3.3
2251,5.27,3.1
2251,4,2.93
2251,7.5,3.2
2251,8.1,3.2
2251,7,3
2251,8.37,3.5
2251,5.6,3.23
2251,7.13,3.57
2251,11.3,3.6
2251,5.2,3.6
2251,4.4,3
2251,7.2,3.57
2251,3.73,2.5
2251,6.13,2.63
2251,11.87,3.77
2251,12.57,3.4
2251,11.03,3.6
2251,4.77,3
2251,10.03,3.2
2251,6.77,3.4
2251,8.63,3.63
2251,5.3,3.3
2251,12.63,3.5
2251,11.2,3.7
2251,5.43,2.93
2251,5.8,2.4
2251,9.7,3.63
2251,10.47,4.03
2251,4.1,2.87
2251,10.1,3.93
2251,6.1,3.4
2251,3.83,2.93
2251,4.97,3.33
2251,4.83,3.2
2251,4,3.1
2251,5.7,2.63
2251,8.83,2.9
2251,3.73,2.93
2251,5.7,2.87
2251,3.2,2.63
2251,2.67,2.23
2251,5.8,2.2
2251,5.17,2.6
2251,2.97,2.3
2251,4.2,2.9
2251,5.53,3.3
2251,5.17,2.97
2251,4.27,2.7
2251,3.63,2.2
2251,3.83,2.27
2251,4.57,2.2
2251,1.8,1.7
2251,5.07,2
2251,2.97,2.4
2251,3.93,2.73
2251,5.53,2.83
2251,8.5,2.93
2251,4.93,2.5
2251,6.8,2.87
2251,7.33,3.03
2251,4.97,2.37
2251,2.77,2.3
2251,2.5,2.27
2251,2.53,2.13
2251,2.17,2
2251,4.97,2.4
2251,5.67,2.5
2251,4.8,2.5
2251,2.83,2.3
2251,2.9,2.3
2251,4.5,2.03
2251,4.4,2.23
2251,5.53,2.6
2251,4.23,2.13
2251,4.53,2.53
2251,5.83,2.37
2251,4.2,2.5
2251,6.93,2.2
2251,2.53,2.2
2251,4,2.77
2251,3.2,2.53
2251,2.97,2.5
2251,4.8,3.13
2251,4.9,3.37
2251,3.53,2.77
2251,3.8,2.43
2251,5.43,2.83
2251,5.3,2.7
2251,6.6,2.87
2251,4.03,2.8
2251,6.4,2.67
2251,4.8,2.57
2251,4.23,2.83
2251,3.37,2.73
2251,5.53,2.8
2251,6.6,2.83
2251,4.3,2.9
2251,3.67,2.53
2251,5.13,3
2251,5.57,2.77
2251,4.5,2.9
2251,3.9,2.7
2251,2.67,2.43
2251,4.2,3.1
2251,4.53,2.7
2251,9.5,2.23
2251,5.3,2.5
2251,3.77,2.33
2251,2.7,2.5
2251,2.4,2.2
2251,2.9,2.3
2251,2.5,2.3
2251,3.93,2.6
2251,8.7,2.5
2251,5.33,2.23
2251,4.57,2.5
2251,3.97,2.6
2251,2.73,2.37
2251,8.8,2.2
2251,3.77,2.63
2251,8.5,2.67
2251,5.27,2.3
2251,5.73,2.6
2251,5,2.93
2251,5.13,2.63
2251,4.1,2.3
