2249,8.8,1.9
2249,4.3,2.47
2249,1.3,1.1
2249,7.1,2.03
2249,4.1,1.93
2249,4.33,1.3
2249,4.43,1.7
2249,1.7,1.47
2249,3.67,1.4
2249,11.4,1.67
2249,7.53,1.9
2249,10.6,3.1
2249,4.4,1.57
2249,10.7,2.4
2249,3.47,2.43
2249,10.73,2.1
2249,6.9,2.8
2249,6.13,2.7
2249,9.87,2.73
2249,8.13,2.1
2249,10.7,3.1
2249,6,2.47
2249,6.53,3.5
2249,7.17,3.2
2249,8.73,3.77
2249,3.93,3.3
2249,3.7,3.2
2249,7.5,3.63
2249,7.73,3.83
2249,10.8,5.3
2249,10.7,5.6
2249,7.13,4.5
2249,10,5.17
2249,6.4,4.57
2249,10.33,5.6
2249,9.67,4.77
2249,9.6,6.1
2249,10.2,5.9
2249,5.87,4.2
2249,12.2,4.73
2249,10,5.1
2249,9.93,5.73
2249,21.53,6.53
2249,17.17,7.33
2249,11.47,5.43
2249,17.7,6.3
2249,11.6,4.6
2249,12.5,5.77
2249,9.2,3.73
2249,9.8,4.87
2249,7.13,3.97
2249,17.43,6.67
2249,9.4,4.33
2249,11.33,4.1
2249,21.5,8.77
2249,8.73,3.97
2249,11.83,5
2249,15.2,6.8
2249,8.13,4.3
2249,24.87,7.43
2249,13.1,5.8
2249,12,3.97
2249,11.97,4.2
2249,17.73,6.8
2249,11,4.8
2249,12.77,5.63
2249,30.33,8.43
2249,12.9,4.77
2249,21.3,6.63
2249,23.83,7.03
2249,25.6,6.97
2249,19,5.7
2249,7.43,3.97
2249,15.93,5
2249,17.9,5.33
2249,14.4,5.9
2249,44.43,12.93
2249,9.83,5.23
2249,19.8,7.1
2249,41.27,10.2
2249,16.9,5.2
2249,25.9,7.07
2249,21.1,6.6
2249,23.23,8.13
2249,37.33,9.43
2249,20.2,6.6
2249,6.33,3.53
2249,9.23,4.7
2249,9.4,5.1
2249,11.4,4.13
2249,10.83,4.47
2249,6.97,4.07
2249,8.8,4.27
2249,6.5,4
2249,6.8,3.7
2249,11.1,7.3
2249,19.73,4.87
2249,7.4,3.9
2249,10.1,4.5
2249,12.97,3.93
2249,9.9,3
2249,21.9,7.5
2249,20.9,8.83
2249,8.8,3.77
2249,16,5.8
2249,19.77,9.93
2249,13.93,5.17
2249,19.87,7.37
2249,17.23,6.57
2249,59.57,15.3
2249,11.17,5.9
2249,15.27,5.3
2249,21.27,9.17
2249,16.1,5.7
2249,10.83,5.7
2249,17.43,7.5
2249,16.03,6.4
2249,13.07,8.2
2249,21.5,10.43
2249,13.73,7.9
2249,24.07,9.23
2249,50.23,13.53
2249,83.1,20.17
2249,40.6,12.2
2249,25.73,10.83
2249,14.9,7.27
2249,23.17,8
2249,24.53,8.13
2249,26.27,8.7
2249,32.83,9.6
2249,14.53,6.4
2249,33.6,14.17
2249,21.4,7.2
2249,45,14.03
2249,16.83,6.9
2249,20.03,8.33
2249,22.03,8.2
2249,25.33,7.1
2249,144.5,38.77
2249,15.87,7.57
2249,52.77,20.83
2249,39.8,15.3
2249,18.23,9.27
2249,173.83,33.03
2249,22.1,8.97
2249,45.3,12.9
2249,39.27,14.27
2249,24.07,13.57
2249,23.73,7.2
2249,20.57,9.47
2249,21.57,9.07
2249,35.27,11.7
2249,17.3,6.8
2249,28.47,11.2
2249,23.87,8.5
2249,62.1,18.07
2249,43.53,18.73
2249,26.1,13.6
2249,42.83,16.87
2249,41.73,17.4
2249,40.47,16.1
2249,30.77,10.6
2249,33.5,15.83
2249,25.73,12.5
2249,42.33,13.97
2249,35.03,12
2249,56.93,24.03
2249,65.8,29.7
2249,81.12,41.6
2249,50.37,26.63
2249,145.63,57.27
2249,110.5,37.17
2249,120.4,43.93
2249,90.6,35.6
2249,65.2,29.3
2249,102.1,32.17
2249,65.82,24.7
2249,30.73,15.57
2249,47.1,21.4
2249,78.87,24.15
2249,84.4,26.33
2249,61.27,23.93
2249,29.6,18.17
2249,35.03,21.2
2249,101.43,26.67
2249,35.5,17.23
2249,28.9,16.03
2249,24.7,14.23
2249,19.77,11.7
2249,18.57,10.6
2249,21.6,9.27
2249,17.77,10.03
2249,16.33,9.17
2249,12,7.2
2249,18.13,9.9
2249,10.7,7
2249,10.67,6.43
2249,5.37,3.17
2249,10,4.93
2249,6.5,4.23
2249,7.3,4
2249,7.7,4.3
2249,9.1,5.47
2249,6.8,4.17
2249,9.4,6.03
2249,7.13,3.8
2249,7.43,4.43
2249,4.83,2.77
2249,4.6,3.37
2249,7.17,3.1
2249,4.5,3.03
2249,3.07,2.67
2249,6.43,4.83
2249,3.9,2.87
2249,6.33,4.43
2249,6,3.3
2249,4.33,3.37
2249,6.37,4.2
2249,7.03,3.8
2249,7.3,3.5
2249,1.97,1.87
2249,2.2,1.77
2249,3.53,1.97
2249,5.87,3.23
2249,6.17,3.53
2249,7.67,3.6
2249,10.4,4.9
2249,13.33,7.1
2249,14.47,6.33
2249,10.93,6.03
2249,9.17,4.4
2249,14.23,4.8
2249,8.5,4.5
2249,7.5,4.47
2249,15.67,4.83
2249,6.93,3.83
2249,5.47,3.37
2249,4.28,2.5
2249,4,3.17
2249,2.67,2.25
2249,2.63,2.4
2249,6.5,4.43
2249,7.33,4.03
2249,7.27,3.3
2249,7.17,3.33
2249,7.53,3.9
2249,7.5,4.33
2249,10.87,6.1
2249,17.13,7.1
2249,15.93,6.5
2249,17.6,8.9
2249,13.33,7.97
2249,16.23,10.47
2249,20.4,11.07
2249,18.93,10.77
2249,19.8,11.67
2249,13.5,7.8
2249,22.9,13.67
2249,24.93,13.67
2249,19.27,11
2249,25,14.7
2249,15.7,10.37
2249,18.8,11.7
2249,14.57,10.4
2249,13.5,5.17
2249,15.97,8.1
2249,16.23,12
2249,15.37,8.63
2249,9.2,6.4
2249,11.57,5.9
2249,6.73,4.4
2249,35.5,20.7
2249,46.7,23.8
2249,43.2,17.4
2249,15.87,7.7
2249,9.43,5.67
2249,9.17,6.1
2249,8.27,4.8
2249,15.33,8.23
2249,15.03,8.4
2249,19.9,9.2
2249,13.07,6.63
2249,15.97,7.07
2249,14.53,9.1
2249,11.5,6.63
2249,18.87,8.7
2249,14.3,6.97
2249,10.57,6.9
2249,10.37,5.43
2249,5.83,4
2249,14.17,7.4
2249,18.37,8.77
2249,15.57,8.7
2249,18.47,9.07
2249,20.17,12.27
2249,16.93,9.47
2249,21.37,11.07
2249,20.9,12.97
2249,16,8.17
2249,15.4,9.97
2249,20.93,12.13
2249,17.1,10.47
2249,18.67,12.07
2249,20.67,13.37
2249,20.47,13.57
2249,17.03,10.7
2249,14.03,8.93
2249,17.2,12.2
2249,28.7,17.83
2249,29.33,15.9
2249,29.97,16.17
2249,43.13,18.63
2249,20.73,11.43
2249,19.07,11
2249,13.1,8.83
2249,36.6,20.67
2249,29.03,18.47
2249,26.3,16.67
2249,44.8,30.37
2249,40.27,21.9
2249,39.9,21.63
2249,77.77,40.17
2249,96.87,53.47
2249,43.9,25.3
2249,46.57,26.83
2249,79.73,41.8
2249,57,31.73
2249,52.27,29.93
2249,70.5,36.13
2249,23.9,13.3
2249,6.77,4.8
2249,70.53,18
2249,80.5,20.7
2249,16.1,8.13
2249,19.73,10.2
2249,6.13,4.3
2249,10.9,7.8
2249,16.8,10.87
2249,15.07,10.4
2249,20.03,12.2
2249,22.5,15.07
2249,38.4,25.97
2249,43.23,23.9
2249,42.2,26.07
2249,43.43,28.07
2249,28.47,18.67
2249,30.07,17.73
2249,16.3,8.57
2249,3.9,3.3
2249,2.03,1.83
2249,2.27,1.9
2249,2.5,2.13
2249,2.1,1.8
2249,1.87,1.43
2249,3.27,1.6
2249,2.2,2
2249,1.6,1.5
2249,1.67,1.57
2249,4.57,2.63
2249,2.37,2.17
2249,10.07,6.67
2249,7.3,4
2249,3.13,2.9
2249,61.43,36.1
2249,21.4,15.03
2249,19.87,15.33
2249,16.47,13.17
2249,14.17,10.6
2249,10.17,8.03
2249,17.9,6.4
2249,6.93,3.13
2249,8.47,5.2
2249,6.67,5.4
2249,9.33,7.9
2249,38.87,23.1
2249,23.6,15.57
2249,22.6,13.1
2249,19.37,12.57
2249,28.4,14.5
2249,28.27,12.1
2249,26.8,18.03
2249,31,18.4
2249,31.67,19.7
2249,27.83,18.5
2249,26.53,17.83
2249,24.1,14.47
2249,23.3,14.9
2249,21.7,13.53
2249,22.9,15
2249,37.63,22.43
2249,28.23,17.6
2249,56.73,25.3
2249,116.23,44.77
2249,58.43,24.83
2249,49.6,25.5
2249,44.7,24.97
2249,57.4,29.17
2249,55.8,24.87
2249,53.8,25.93
2249,55.97,29.87
2249,70.7,31.87
2249,39.33,22.17
2249,38.93,20.93
2249,26.53,17.6
2249,24.2,12.73
2249,34.9,17.43
2249,30.93,16.37
2249,34.33,20.53
2249,38.1,23.13
2249,35.7,19.17
2249,34.3,19.17
2249,33.8,18.7
2249,40.17,20.4
2249,33.7,19.03
2249,36.13,18.07
2249,30.5,16.53
2249,52.2,26.5
2249,49.97,25.97
2249,57.2,27.97
2249,53.33,26.9
2249,50.57,24.1
2249,103.9,37.83
2249,94.2,31.37
2249,116.17,44.9
2249,54.7,23.7
2249,62.4,25.97
2249,79.97,33.8
2249,59.23,27.77
2249,45.6,22.57
2249,40.8,21.27
2249,36.07,20.07
2249,42.83,21.7
2249,49.4,25.4
2249,68.37,33.03
2249,49.23,27.73
2249,48.43,24.13
2249,63.8,31.6
2249,76.5,36.53
2249,63.5,33.1
2249,43.27,24.9
2249,42.93,24.73
2249,49.7,31.3
2249,52,25.8
2249,58,27.77
2249,49.87,22.8
2249,64.7,29.8
2249,72.47,34.27
2249,58.17,26.47
2249,73.17,30.77
2249,55.6,26.93
2249,28.7,15.33
2249,48.43,24.77
2249,30.97,16.57
2249,37.4,17.93
2249,30.23,15.5
2249,27.23,15.3
2249,23.43,14.17
2249,23.87,12.8
2249,20.77,9.6
2249,19.77,10.57
2249,18.2,10.8
2249,43.57,21.3
2249,13.93,8.23
2249,16.33,10.2
2249,27.2,16.2
2249,30.77,16.3
2249,27.93,13.6
2249,22.1,11.7
2249,20.67,11.1
2249,12.77,9
2249,13.93,9.47
2249,15.6,9.53
2249,16.87,9.73
2249,11.03,7.47
2249,12.43,6.6
2249,11.43,6
2249,22.43,11.3
2249,20.9,12.63
2249,16.4,10.1
2249,20.73,9.43
2249,17.07,11.97
2249,27.9,14.67
2249,46.77,21.17
2249,48.37,24.33
2249,40.17,20.87
2249,32.87,17.83
2249,29.33,16.6
2249,34.47,17.1
2249,25.6,13.1
2249,27.53,13.87
2249,34,14.93
2249,25.43,14.03
2249,19,11.33
2249,32.2,15.93
2249,39.03,20.17
2249,33.03,17.1
2249,32.43,17.23
2249,33.27,18.77
2249,33.03,17.9
2249,33.97,17.97
2249,30.37,16.37
2249,39,20.6
2249,30.33,16.9
2249,22.5,11.53
2249,17.33,9.3
2249,21.07,10.8
2249,18.23,10
2249,20.43,10.53
2249,14.1,8.47
2249,13.07,7.73
2249,13.67,7.9
2249,15.23,8.63
2249,12.43,6.97
2249,10.4,6.33
2249,9.23,6.53
2249,9.23,5.3
2249,11.3,6.57
2249,11.57,6.8
2249,10.6,6.6
2249,12.43,7.5
2249,10.47,7.13
2249,12.7,8
2249,12.4,8.53
2249,14.5,8.3
2249,10.43,7.1
2249,14.53,8.47
2249,12.8,7.4
2249,8.9,6.33
2249,14.5,7.8
2249,25.4,13.17
2249,19.17,9.7
2249,25.23,11.67
2249,20.13,11.6
2249,24.63,13.07
2249,30.7,15.4
2249,19.97,12.4
2249,21.23,10.3
2249,14,8.9
2249,11.6,6.8
2249,12.77,9.67
2249,11.6,5.8
2249,7.47,5.47
2249,14.17,6.9
2249,8.57,5.5
2249,12.13,5.7
2249,9.37,6.4
2249,10.6,5.37
2249,8.5,5.27
2249,28,16.33
2249,24.57,13.9
2249,9.03,4.6
2249,8.27,6.1
2249,7.73,4.87
2249,9.03,5.1
2249,5.5,3.2
2249,5.73,4.07
2249,4.67,2.93
2249,8.8,3.47
2249,6.33,3.9
2249,8.3,3.37
2249,9.8,6.03
2249,9.17,5.53
2249,13.13,5.83
2249,12.1,7.07
2249,9.37,5.7
2249,55.07,22.3
2249,3.63,2.8
2249,10.97,5.03
2249,7.33,3.8
2249,6.47,4
2249,11.7,7.2
2249,9.8,5.4
2249,13,6.3
2249,8.7,3.8
2249,6.7,3.5
2249,4,2.67
2249,7.4,4.9
2249,2.77,2.53
2249,8.77,3.6
2249,5.17,3.83
2249,7.47,4.27
2249,4.2,2.53
2249,9.87,3.87
2249,4.67,3
2249,1.9,1.6
2249,22.53,5.67
2249,5.07,2.6
2249,3.1,2.3
2249,7.27,4
2249,6.8,3.47
2249,9.83,4.9
2249,33.1,11.43
2249,13.3,7.03
2249,14.43,7.3
2249,10.5,5.7
2249,13.17,6.43
2249,159.17,34.53
2249,19.9,6.47
2249,10.73,3.67
2249,5.53,3
2249,23.37,11.7
2249,14.17,6.33
2249,8.8,5.3
2249,28.97,10.43
2249,8.6,5.37
2249,17.53,7.43
2249,21,7.7
2249,26.2,10.53
2249,5.77,4.23
2249,32.6,19
2249,15.23,7.93
2249,8.8,5.8
2249,8.03,5.13
2249,9.8,6.13
2249,14.07,6.77
2249,12.83,7.67
2249,14.6,7.6
2249,11.37,6.67
2249,9.47,5.5
2249,8.7,5.33
2249,12.53,6.97
2249,22.4,15.93
2249,13.23,4.77
2249,12.9,10.07
2249,11.8,5.13
2249,6.87,4.9
2249,13.8,4.9
2249,8.07,4.2
2249,135.53,9.43
2249,49.17,5.47
2249,16.8,5.3
2249,6.07,4.07
2249,6.5,4.43
2249,8.5,5.6
2249,94,10.5
2249,17.17,5.7
2249,8.17,5.83
2249,7.8,5.93
2249,13.8,7
2249,16.7,7.6
2249,12.5,8.57
2249,10.07,7.1
2249,12.57,9.47
2249,6.27,4.9
2249,238.93,45.6
2249,13.63,7.3
2249,16.4,7.7
2249,15.3,7.63
2249,33.67,16.6
2249,18.13,9.87
2249,63.47,34.13
2249,23.8,6.77
2249,12.8,5.67
2249,15.9,7.8
2249,10.1,6.13
2249,8.4,6.57
2249,9.23,5.53
2249,13.5,6.83
2249,7.53,4.83
2249,5,4.1
2249,18.83,14.73
2249,10.7,9.5
2249,32.43,11.53
2249,8.87,5.1
2249,15.13,5.7
2249,17.97,7.4
2249,13.2,4.5
2249,30.37,13.27
2249,5.3,3.5
2249,14.6,7.37
2249,4.43,3.7
2249,3.43,2.2
2249,4.67,3.13
2249,4.1,2.93
2249,11,5.7
2249,14.27,6.5
2249,13.63,7.77
2249,14.5,7.2
2249,23.23,10.13
2249,56.23,37.3
2249,29.8,16.5
2249,29.57,15.73
2249,21.13,12.37
2249,18.23,10.43
2249,29.57,7
2249,12.97,8.43
2249,8.13,5.67
2249,15.9,6.3
2249,11.3,6.33
2249,11.83,5.83
2249,46.27,30.27
2249,17.27,9.57
2249,13.3,9.6
2249,26.73,14.9
2249,24.77,14.8
2249,208.43,21.3
2249,40.87,16.2
2249,71.83,20.83
2249,76.23,16.93
2249,33.43,17.37
2249,149,69
2249,29,17.33
2249,107.17,68.9
2249,23.07,15.87
2249,21,13.7
2249,23.4,15.3
2249,14.97,9.4
2249,8.53,6.97
2249,9.77,6.87
2249,6.1,5.5
2249,20.67,9.53
2249,16.07,7
2249,9.2,7.03
2249,6.37,4.6
2249,12.53,6.5
2249,23.07,12.57
2249,17.07,9.43
2249,44.6,17.2
2249,52.67,15.83
2249,25.1,9.53
2249,25.1,9.97
2249,32.67,11.23
2249,16.2,10
2249,9.13,6
2249,16,6.57
2249,12.8,7.03
2249,7,5
2249,7.87,4.37
2249,10,6.3
2249,9.9,7.6
2249,15.5,8.17
2249,15.47,8.9
2249,17.7,9.83
2249,9.7,7.07
2249,13.8,10.33
2249,7.07,5.67
2249,8.13,6
2249,26.87,15
2249,24.1,13.93
2249,25.67,12
2249,19.67,10.8
2249,15.63,9.6
2249,19.73,9.67
2249,15.33,8.3
2249,11.13,7.2
2249,14.63,10.1
2249,14.8,7.77
2249,14.43,8.87
2249,13.2,9.4
2249,17.73,7.9
2249,12.3,6.8
2249,12.7,8.03
2249,14.37,8.43
2249,30.1,16.6
2249,12.97,8.17
2249,20.7,12.23
2249,56.07,32.93
2249,20.77,13.63
2249,17.13,11.23
2249,16.47,9.13
2249,16.93,10.9
2249,20.83,12.23
2249,72,21.7
2249,110.27,26
2249,22.2,8.2
2249,14.4,6.5
2249,16.83,8.67
2249,19.03,11.9
2249,15.47,8.53
2249,30.57,12.03
2249,14.07,7.6
2249,7.17,4.33
2249,5.7,4
2249,9.53,5.17
2249,9.97,5.3
2249,44.27,21.17
2249,15.13,8.33
2249,17.27,8.43
2249,11.67,6.4
2249,14.53,7.5
2249,12.43,7.53
2249,13.3,5.93
2249,15.47,7.4
2249,19.63,9.8
2249,27.4,15.23
2249,18.03,10.87
2249,14.87,7.33
2249,13.7,6.53
2249,14.9,8.13
2249,10.6,6.4
2249,8.2,5.1
2249,9.3,6
2249,10.23,6.2
2249,14.6,8.87
2249,15.87,9.5
2249,14.73,8.7
2249,14.8,9.07
2249,15.1,9.2
2249,13.43,8.5
2249,13.83,8.97
2249,11.4,7.73
2249,13.57,8.6
2249,15.23,7.67
2249,11.27,7.33
2249,16.1,10.8
2249,13.17,10.23
2249,11.5,7.03
2249,12.4,7.7
2249,20.5,10.5
2249,18.1,8.5
2249,17,10.4
2249,25.67,11.7
2249,20.87,11.9
2249,22,11.37
2249,13.47,8.5
2249,9.2,6.2
2249,11.7,6.8
2249,14.93,9.23
2249,12.3,8.77
2249,10,6.3
2249,10.8,7.07
2249,16.97,8.27
2249,9.17,6.5
2249,11.5,8.03
2249,18.53,8.93
2249,12.73,9
2249,15.53,9.43
2249,13.17,9.23
2249,15.07,8.93
2249,12.53,8.37
2249,19.8,14.33
2249,16,11.9
2249,26.1,16.23
2249,22.67,14.9
2249,23.93,14.2
2249,18.67,12.33
2249,19.97,13.3
2249,23.83,13.8
2249,17.7,11.8
2249,23.5,13.6
2249,18.5,11.87
2249,13.27,9
2249,18.3,11.53
2249,20,13.5
2249,21.47,13.03
2249,24.17,14.4
2249,26,13.67
2249,15.9,10.93
2249,18.9,12.1
2249,26.8,16
2249,16.03,12.1
2249,16.37,10.93
2249,16.6,11.27
2249,18.93,12.1
2249,26.43,14.9
2249,23.23,15.27
2249,21.83,13.73
2249,29.73,17.87
2249,21.87,15.07
2249,24.23,15.83
2249,21.57,14.9
2249,20.3,13.3
2249,19.67,14.2
2249,20.8,13.6
2249,20.8,12.33
2249,22.1,15.87
2249,25.7,17.57
2249,29.93,18.33
2249,28.6,18.57
2249,33.1,18.1
2249,30.2,20.6
2249,23.07,14.6
2249,23.8,14.13
2249,19.03,10.6
2249,24.13,13.9
2249,28.7,13.5
2249,22.03,13.1
2249,27.7,15.53
2249,27.03,16.57
2249,49.8,25.97
2249,46.93,23.2
2249,26.17,16.6
2249,34.4,20.5
2249,28.4,18.8
2249,74.7,39.83
2249,42.83,24.2
2249,48.47,25.03
2249,47.77,32.17
2249,63.2,34.3
2249,43,28.4
2249,36.3,23.67
2249,47.13,23.63
2249,39.03,24.23
2249,41.27,25.43
2249,41,22.63
2249,48.67,27.03
2249,57.2,28.5
2249,68.4,33.3
2249,48.5,29.3
2249,54.77,31.6
2249,48.43,28.4
2249,49.37,29.3
2249,54.9,32.7
2249,63.57,41.3
2249,90.47,56.13
2249,51.53,31.5
2249,50.27,29.27
2249,47.53,28.03
2249,56.23,32.47
2249,62.03,31.97
2249,83.57,38.27
2249,84.23,40.43
2249,104.93,42.03
