2250,6.57,3.35
2250,5.95,3.4
2250,8.85,3.08
2250,18.48,3.85
2250,14.93,4.15
2250,9.07,4.1
2250,6,3.42
2250,13.07,4
2250,18.87,4.9
2250,13.35,4.22
2250,11.07,4.18
2250,12.9,5.1
2250,16.75,9.77
2250,46.8,18.23
2250,43.25,15.65
2250,31.67,14.2
2250,11.23,5.4
2250,16.65,5.43
2250,13.43,5.6
2250,22.9,6.43
2250,15.45,5.2
2250,14,5
2250,6.77,2.8
2250,12.3,2.7
2250,11.13,3.1
2250,12.97,3.4
2250,7,3.23
2250,14.63,2.93
2250,4.77,3.07
2250,9.4,2.57
2250,18.47,3.47
2250,10.7,3
2250,8.3,2.73
2250,8.5,3.87
2250,14.9,3.2
2250,16,2.37
2250,5.43,1.8
2250,10.33,1.8
2250,13.83,2.8
2250,33.6,3.5
2250,11.23,2.5
2250,11,2.73
2250,15.33,1.8
2250,9.23,2.4
2250,6.43,2.07
2250,9.63,2.2
2250,12.23,2.53
2250,16.07,2.33
2250,16.87,2.27
2250,4.8,2.1
2250,19.63,2
2250,15.93,1.93
2250,12,1.9
2250,13.27,2.1
2250,10.37,1.93
2250,5.27,2
2250,11.87,1.93
2250,12.7,2.8
2250,12,1.97
2250,3.37,1.93
2250,15.7,2.3
2250,7.73,2
2250,19.73,3
2250,4.8,2.13
2250,7.73,2.37
2250,8.6,4.4
2250,10.67,2.33
2250,6.77,2.4
2250,4.5,2.43
2250,9.2,2.33
2250,9.13,3.1
2250,9.87,3.3
2250,8.93,2.73
2250,18.37,2.43
2250,6.83,2.43
2250,8.27,2.27
2250,5.5,2.03
2250,17.8,2.4
2250,6.73,2.7
2250,8.17,3.13
2250,8,4.6
2250,4.43,2.3
2250,7.2,2.27
2250,6.57,2
2250,12.7,2.2
2250,36.47,3.73
2250,32.07,3.1
2250,5.17,2.3
2250,5.07,2.53
2250,13.67,3.17
2250,5.8,3.4
2250,10.9,3.17
2250,6.03,2.5
2250,7.3,2.37
2250,10.6,2.1
2250,7.1,2.5
2250,4.93,2.37
2250,8.63,2.5
2250,7.7,2.8
2250,7.23,2.4
2250,11.73,2.57
2250,11.87,2.67
2250,8.8,2.43
2250,9.2,2.67
2250,8.93,2.8
2250,6.4,2.3
2250,6.6,2.9
2250,6.23,2.6
2250,11.77,2.9
2250,7.13,2.7
2250,13.83,5.23
